,STATION,ELEMENT,YEAR,TIMEFUNCTION,MDFUNCTION,VALUE,FLAG_REPEAT,FLAG_INTERRUPTED,Unnamed: 8
3460,0-203-0-11514,T,1847,AVG,MAX,24.3,,,
3464,0-203-0-11514,T,1847,AVG,MIN,-12.1,,,
3468,0-203-0-11514,T,1847,07:00,AVG,6.4,,,
3472,0-203-0-11514,T,1847,07:00,MAX,21.1,,,
3476,0-203-0-11514,T,1847,07:00,MIN,-13.8,,,
3480,0-203-0-11514,T,1847,14:00,AVG,10.6,,,
3484,0-203-0-11514,T,1847,14:00,MAX,28.8,,,
3488,0-203-0-11514,T,1847,14:00,MIN,-9.6,,,
3492,0-203-0-11514,T,1847,21:00,AVG,7.9,,,
3496,0-203-0-11514,T,1847,21:00,MAX,24.1,,,
3500,0-203-0-11514,T,1847,21:00,MIN,-12.6,,,
3504,0-203-0-11514,T,1848,AVG,AVG,9.1,,,
3508,0-203-0-11514,T,1848,AVG,MAX,24.7,,,
3512,0-203-0-11514,T,1848,AVG,MIN,-16.4,,,
3516,0-203-0-11514,T,1848,07:00,AVG,6.9,,,
3520,0-203-0-11514,T,1848,07:00,MAX,21.9,,,
3524,0-203-0-11514,T,1848,07:00,MIN,-19.1,,,
3528,0-203-0-11514,T,1848,14:00,AVG,11.8,,,
3532,0-203-0-11514,T,1848,14:00,MAX,30.7,,,
3536,0-203-0-11514,T,1848,14:00,MIN,-14.7,,,
3540,0-203-0-11514,T,1848,21:00,AVG,8.7,,,
3544,0-203-0-11514,T,1848,21:00,MAX,25.0,,,
3548,0-203-0-11514,T,1848,21:00,MIN,-16.8,,,
3552,0-203-0-11514,T,1849,AVG,AVG,8.4,,,
3556,0-203-0-11514,T,1849,AVG,MAX,24.2,,,
3560,0-203-0-11514,T,1849,AVG,MIN,-20.8,,,
3564,0-203-0-11514,T,1849,07:00,AVG,6.4,,,
3568,0-203-0-11514,T,1849,07:00,MAX,21.1,,,
3572,0-203-0-11514,T,1849,07:00,MIN,-26.5,,,
3576,0-203-0-11514,T,1849,14:00,AVG,11.1,,,
3580,0-203-0-11514,T,1849,14:00,MAX,30.0,,,
3584,0-203-0-11514,T,1849,14:00,MIN,-19.9,,,
3588,0-203-0-11514,T,1849,21:00,AVG,8.1,,,
3592,0-203-0-11514,T,1849,21:00,MAX,24.6,,,
3596,0-203-0-11514,T,1849,21:00,MIN,-18.7,,,
3600,0-203-0-11514,T,1850,AVG,AVG,8.7,,,
3604,0-203-0-11514,T,1850,AVG,MAX,23.3,,,
3608,0-203-0-11514,T,1850,AVG,MIN,-24.8,,,
3612,0-203-0-11514,T,1850,07:00,AVG,6.6,,,
3616,0-203-0-11514,T,1850,07:00,MAX,20.4,,,
3620,0-203-0-11514,T,1850,07:00,MIN,-25.6,,,
3624,0-203-0-11514,T,1850,14:00,AVG,11.2,,,
3628,0-203-0-11514,T,1850,14:00,MAX,30.5,,,
3632,0-203-0-11514,T,1850,14:00,MIN,-21.5,,,
3636,0-203-0-11514,T,1850,21:00,AVG,8.4,,,
3640,0-203-0-11514,T,1850,21:00,MAX,23.5,,,
3644,0-203-0-11514,T,1850,21:00,MIN,-26.3,,,
3648,0-203-0-11514,T,1851,AVG,AVG,8.5,,,
3652,0-203-0-11514,T,1851,AVG,MAX,23.3,,,
3656,0-203-0-11514,T,1851,AVG,MIN,-7.3,*,,
3660,0-203-0-11514,T,1851,07:00,AVG,6.7,,,
3664,0-203-0-11514,T,1851,07:00,MAX,19.8,,,
3668,0-203-0-11514,T,1851,07:00,MIN,-14.0,,,
3672,0-203-0-11514,T,1851,14:00,AVG,10.9,,,
3676,0-203-0-11514,T,1851,14:00,MAX,27.9,,,
3680,0-203-0-11514,T,1851,14:00,MIN,-5.2,,,
3684,0-203-0-11514,T,1851,21:00,AVG,8.2,,,
3688,0-203-0-11514,T,1851,21:00,MAX,23.1,,,
3692,0-203-0-11514,T,1851,21:00,MIN,-8.9,,,
3696,0-203-0-11514,T,1852,AVG,AVG,9.9,,,
3700,0-203-0-11514,T,1852,AVG,MAX,25.5,,,
3704,0-203-0-11514,T,1852,AVG,MIN,-6.0,,,
3708,0-203-0-11514,T,1852,07:00,AVG,7.5,,,
3712,0-203-0-11514,T,1852,07:00,MAX,20.0,,,
3716,0-203-0-11514,T,1852,07:00,MIN,-9.5,,,
3720,0-203-0-11514,T,1852,14:00,AVG,12.8,,,
3724,0-203-0-11514,T,1852,14:00,MAX,31.9,,,
3728,0-203-0-11514,T,1852,14:00,MIN,-3.7,,,
3732,0-203-0-11514,T,1852,21:00,AVG,9.6,,,
3736,0-203-0-11514,T,1852,21:00,MAX,25.2,,,
3740,0-203-0-11514,T,1852,21:00,MIN,-6.9,,,
3744,0-203-0-11514,T,1853,AVG,AVG,7.8,,,
3748,0-203-0-11514,T,1853,AVG,MAX,26.5,,,
3752,0-203-0-11514,T,1853,AVG,MIN,-21.2,,,
3756,0-203-0-11514,T,1853,07:00,AVG,5.8,,,
3760,0-203-0-11514,T,1853,07:00,MAX,23.5,,,
3764,0-203-0-11514,T,1853,07:00,MIN,-24.8,,,
3768,0-203-0-11514,T,1853,14:00,AVG,10.1,,,
3772,0-203-0-11514,T,1853,14:00,MAX,32.7,,,
3776,0-203-0-11514,T,1853,14:00,MIN,-20.4,,,
3780,0-203-0-11514,T,1853,21:00,AVG,7.6,,,
3784,0-203-0-11514,T,1853,21:00,MAX,27.3,,,
3788,0-203-0-11514,T,1853,21:00,MIN,-20.8,,,
3792,0-203-0-11514,T,1854,AVG,AVG,8.9,,,
3796,0-203-0-11514,T,1854,AVG,MAX,25.3,,,
3800,0-203-0-11514,T,1854,AVG,MIN,-9.1,,,
3804,0-203-0-11514,T,1854,07:00,AVG,6.6,,,
3808,0-203-0-11514,T,1854,07:00,MAX,20.6,,,
3812,0-203-0-11514,T,1854,07:00,MIN,-10.0,,,
3816,0-203-0-11514,T,1854,14:00,AVG,11.5,,,
3820,0-203-0-11514,T,1854,14:00,MAX,30.7,,,
3824,0-203-0-11514,T,1854,14:00,MIN,-8.3,,,
3828,0-203-0-11514,T,1854,21:00,AVG,8.8,,,
3832,0-203-0-11514,T,1854,21:00,MAX,25.5,,,
3836,0-203-0-11514,T,1854,21:00,MIN,-9.7,,,
3840,0-203-0-11514,T,1855,AVG,AVG,7.6,,,
3844,0-203-0-11514,T,1855,AVG,MAX,25.7,,,
3848,0-203-0-11514,T,1855,AVG,MIN,-16.7,,,
3852,0-203-0-11514,T,1855,07:00,AVG,5.5,,,
3856,0-203-0-11514,T,1855,07:00,MAX,20.7,,,
3860,0-203-0-11514,T,1855,07:00,MIN,-21.7,,,
3864,0-203-0-11514,T,1855,14:00,AVG,10.2,,,
3868,0-203-0-11514,T,1855,14:00,MAX,32.5,,,
3872,0-203-0-11514,T,1855,14:00,MIN,-15.2,,,
3876,0-203-0-11514,T,1855,21:00,AVG,7.4,,,
3880,0-203-0-11514,T,1855,21:00,MAX,24.8,,,
3884,0-203-0-11514,T,1855,21:00,MIN,-18.3,,,
3888,0-203-0-11514,T,1856,AVG,AVG,8.9,,,
3892,0-203-0-11514,T,1856,AVG,MAX,24.4,,,
3896,0-203-0-11514,T,1856,AVG,MIN,-12.4,,,
3900,0-203-0-11514,T,1856,07:00,AVG,6.5,,,
3904,0-203-0-11514,T,1856,07:00,MAX,20.9,,,
3908,0-203-0-11514,T,1856,07:00,MIN,-15.9,,,
3912,0-203-0-11514,T,1856,14:00,AVG,11.8,,,
3916,0-203-0-11514,T,1856,14:00,MAX,30.1,,,
3920,0-203-0-11514,T,1856,14:00,MIN,-10.2,,,
3924,0-203-0-11514,T,1856,21:00,AVG,8.6,,,
3928,0-203-0-11514,T,1856,21:00,MAX,24.3,,,
3932,0-203-0-11514,T,1856,21:00,MIN,-13.2,,,
3936,0-203-0-11514,T,1857,AVG,AVG,9.1,,,
3940,0-203-0-11514,T,1857,AVG,MAX,27.3,,,
3944,0-203-0-11514,T,1857,AVG,MIN,-15.2,,,
3948,0-203-0-11514,T,1857,07:00,AVG,6.6,,,
3952,0-203-0-11514,T,1857,07:00,MAX,23.0,,,
3956,0-203-0-11514,T,1857,07:00,MIN,-17.8,,,
3960,0-203-0-11514,T,1857,14:00,AVG,12.0,,,
3964,0-203-0-11514,T,1857,14:00,MAX,32.0,,,
3968,0-203-0-11514,T,1857,14:00,MIN,-13.9,,,
3972,0-203-0-11514,T,1857,21:00,AVG,8.9,,,
3976,0-203-0-11514,T,1857,21:00,MAX,27.1,,,
3980,0-203-0-11514,T,1857,21:00,MIN,-15.8,,,
3984,0-203-0-11514,T,1858,AVG,AVG,7.9,,,
3988,0-203-0-11514,T,1858,AVG,MAX,25.4,,,
3992,0-203-0-11514,T,1858,AVG,MIN,-15.0,,,
3996,0-203-0-11514,T,1858,07:00,AVG,5.4,,,
4000,0-203-0-11514,T,1858,07:00,MAX,20.6,,,
4004,0-203-0-11514,T,1858,07:00,MIN,-17.2,,,
4008,0-203-0-11514,T,1858,14:00,AVG,10.8,,,
4012,0-203-0-11514,T,1858,14:00,MAX,30.5,,,
4016,0-203-0-11514,T,1858,14:00,MIN,-13.6,,,
4020,0-203-0-11514,T,1858,21:00,AVG,7.7,,,
4024,0-203-0-11514,T,1858,21:00,MAX,25.8,,,
4028,0-203-0-11514,T,1858,21:00,MIN,-16.3,,,
4032,0-203-0-11514,T,1859,AVG,AVG,10.0,,,
4036,0-203-0-11514,T,1859,AVG,MAX,27.5,,,
4040,0-203-0-11514,T,1859,AVG,MIN,-8.9,,,
4044,0-203-0-11514,T,1859,07:00,AVG,7.8,,,
4048,0-203-0-11514,T,1859,07:00,MAX,24.5,,,
4052,0-203-0-11514,T,1859,07:00,MIN,-10.8,,,
4056,0-203-0-11514,T,1859,14:00,AVG,12.8,,,
4060,0-203-0-11514,T,1859,14:00,MAX,33.2,,,
4064,0-203-0-11514,T,1859,14:00,MIN,-9.2,,,
4068,0-203-0-11514,T,1859,21:00,AVG,9.7,,,
4072,0-203-0-11514,T,1859,21:00,MAX,27.9,,,
4076,0-203-0-11514,T,1859,21:00,MIN,-9.0,,,
4080,0-203-0-11514,T,1860,AVG,AVG,8.4,,,
4084,0-203-0-11514,T,1860,AVG,MAX,24.1,,,
4088,0-203-0-11514,T,1860,AVG,MIN,-8.0,,,
4092,0-203-0-11514,T,1860,07:00,AVG,6.5,,,
4096,0-203-0-11514,T,1860,07:00,MAX,20.5,,,
4100,0-203-0-11514,T,1860,07:00,MIN,-8.9,,,
4104,0-203-0-11514,T,1860,14:00,AVG,10.9,,,
4108,0-203-0-11514,T,1860,14:00,MAX,30.0,,,
4112,0-203-0-11514,T,1860,14:00,MIN,-6.0,,,
4116,0-203-0-11514,T,1860,21:00,AVG,8.0,,,
4120,0-203-0-11514,T,1860,21:00,MAX,24.2,,,
4124,0-203-0-11514,T,1860,21:00,MIN,-8.5,,,
4128,0-203-0-11514,T,1861,AVG,AVG,9.2,,,
4132,0-203-0-11514,T,1861,AVG,MAX,26.8,*,,
4136,0-203-0-11514,T,1861,AVG,MIN,-17.3,,,
4140,0-203-0-11514,T,1861,07:00,AVG,6.9,,,
4144,0-203-0-11514,T,1861,07:00,MAX,23.5,,,
4148,0-203-0-11514,T,1861,07:00,MIN,-21.8,,,
4152,0-203-0-11514,T,1861,14:00,AVG,12.0,,,
4156,0-203-0-11514,T,1861,14:00,MAX,34.3,,,
4160,0-203-0-11514,T,1861,14:00,MIN,-15.8,,,
4164,0-203-0-11514,T,1861,21:00,AVG,8.9,,,
4168,0-203-0-11514,T,1861,21:00,MAX,27.2,,,
4172,0-203-0-11514,T,1861,21:00,MIN,-17.4,,,
4176,0-203-0-11514,T,1862,AVG,AVG,9.8,,,
4180,0-203-0-11514,T,1862,AVG,MAX,27.0,,,
4184,0-203-0-11514,T,1862,AVG,MIN,-11.4,,,
4188,0-203-0-11514,T,1862,07:00,AVG,7.6,,,
4192,0-203-0-11514,T,1862,07:00,MAX,21.4,,,
4196,0-203-0-11514,T,1862,07:00,MIN,-14.1,,,
4200,0-203-0-11514,T,1862,14:00,AVG,12.6,,,
4204,0-203-0-11514,T,1862,14:00,MAX,31.9,,,
4208,0-203-0-11514,T,1862,14:00,MIN,-10.1,,,
4212,0-203-0-11514,T,1862,21:00,AVG,9.5,,,
4216,0-203-0-11514,T,1862,21:00,MAX,28.5,,,
4220,0-203-0-11514,T,1862,21:00,MIN,-11.4,,,
4224,0-203-0-11514,T,1863,AVG,AVG,10.4,,,
4228,0-203-0-11514,T,1863,AVG,MAX,26.6,,,
4232,0-203-0-11514,T,1863,AVG,MIN,-4.5,,,
4236,0-203-0-11514,T,1863,07:00,AVG,8.2,,,
4240,0-203-0-11514,T,1863,07:00,MAX,22.3,,,
4244,0-203-0-11514,T,1863,07:00,MIN,-6.1,,,
4248,0-203-0-11514,T,1863,14:00,AVG,13.2,,,
4252,0-203-0-11514,T,1863,14:00,MAX,32.7,,,
4256,0-203-0-11514,T,1863,14:00,MIN,-4.8,,,
4260,0-203-0-11514,T,1863,21:00,AVG,10.1,,,
4264,0-203-0-11514,T,1863,21:00,MAX,26.8,,,
4268,0-203-0-11514,T,1863,21:00,MIN,-6.1,,,
4272,0-203-0-11514,T,1864,AVG,AVG,7.4,,,
4276,0-203-0-11514,T,1864,AVG,MAX,23.9,,,
4280,0-203-0-11514,T,1864,AVG,MIN,-17.2,,,
4284,0-203-0-11514,T,1864,07:00,AVG,5.4,,,
4288,0-203-0-11514,T,1864,07:00,MAX,21.3,,,
4292,0-203-0-11514,T,1864,07:00,MIN,-19.3,*,,
4296,0-203-0-11514,T,1864,14:00,AVG,10.0,,,
4300,0-203-0-11514,T,1864,14:00,MAX,28.9,,,
4304,0-203-0-11514,T,1864,14:00,MIN,-16.5,,,
4308,0-203-0-11514,T,1864,21:00,AVG,7.0,,,
4312,0-203-0-11514,T,1864,21:00,MAX,24.5,,,
4316,0-203-0-11514,T,1864,21:00,MIN,-17.7,,,
4320,0-203-0-11514,T,1865,AVG,AVG,9.1,,,
4324,0-203-0-11514,T,1865,AVG,MAX,29.0,,,
4328,0-203-0-11514,T,1865,AVG,MIN,-16.2,,,
4332,0-203-0-11514,T,1865,07:00,AVG,6.5,,,
4336,0-203-0-11514,T,1865,07:00,MAX,25.5,,,
4340,0-203-0-11514,T,1865,07:00,MIN,-19.3,*,,
4344,0-203-0-11514,T,1865,14:00,AVG,12.0,,,
4348,0-203-0-11514,T,1865,14:00,MAX,34.7,,,
4352,0-203-0-11514,T,1865,14:00,MIN,-13.8,,,
4356,0-203-0-11514,T,1865,21:00,AVG,8.9,,,
4360,0-203-0-11514,T,1865,21:00,MAX,29.0,,,
4364,0-203-0-11514,T,1865,21:00,MIN,-16.4,,,
4368,0-203-0-11514,T,1866,AVG,AVG,10.0,,,
4372,0-203-0-11514,T,1866,AVG,MAX,25.1,,,
4376,0-203-0-11514,T,1866,AVG,MIN,-5.9,,,
4380,0-203-0-11514,T,1866,07:00,AVG,7.8,,,
4384,0-203-0-11514,T,1866,07:00,MAX,21.3,,,
4388,0-203-0-11514,T,1866,07:00,MIN,-7.0,,,
4392,0-203-0-11514,T,1866,14:00,AVG,12.9,,,
4396,0-203-0-11514,T,1866,14:00,MAX,30.3,,,
4400,0-203-0-11514,T,1866,14:00,MIN,-5.3,,,
4404,0-203-0-11514,T,1866,21:00,AVG,9.6,,,
4408,0-203-0-11514,T,1866,21:00,MAX,25.4,,,
4412,0-203-0-11514,T,1866,21:00,MIN,-6.8,,,
4416,0-203-0-11514,T,1867,AVG,AVG,9.1,,,
4420,0-203-0-11514,T,1867,AVG,MAX,25.3,,,
4424,0-203-0-11514,T,1867,AVG,MIN,-12.9,,,
4428,0-203-0-11514,T,1867,07:00,AVG,7.4,,,
4432,0-203-0-11514,T,1867,07:00,MAX,22.0,,,
4436,0-203-0-11514,T,1867,07:00,MIN,-12.6,,,
4440,0-203-0-11514,T,1867,14:00,AVG,11.6,,,
4444,0-203-0-11514,T,1867,14:00,MAX,32.1,,,
4448,0-203-0-11514,T,1867,14:00,MIN,-11.8,,,
4452,0-203-0-11514,T,1867,21:00,AVG,8.8,,,
4456,0-203-0-11514,T,1867,21:00,MAX,25.0,,,
4460,0-203-0-11514,T,1867,21:00,MIN,-14.0,,,
4464,0-203-0-11514,T,1868,AVG,AVG,11.2,,,
4468,0-203-0-11514,T,1868,AVG,MAX,28.5,,,
4472,0-203-0-11514,T,1868,AVG,MIN,-13.3,,,
4476,0-203-0-11514,T,1868,07:00,AVG,8.8,,,
4480,0-203-0-11514,T,1868,07:00,MAX,25.5,,,
4484,0-203-0-11514,T,1868,07:00,MIN,-15.0,,,
4488,0-203-0-11514,T,1868,14:00,AVG,14.1,,,
4492,0-203-0-11514,T,1868,14:00,MAX,34.2,,,
4496,0-203-0-11514,T,1868,14:00,MIN,-12.6,,,
4500,0-203-0-11514,T,1868,21:00,AVG,10.9,,,
4504,0-203-0-11514,T,1868,21:00,MAX,28.7,,,
4508,0-203-0-11514,T,1868,21:00,MIN,-15.2,,,
4512,0-203-0-11514,T,1869,AVG,AVG,9.4,,,
4516,0-203-0-11514,T,1869,AVG,MAX,26.8,,,
4520,0-203-0-11514,T,1869,AVG,MIN,-15.3,,,
4524,0-203-0-11514,T,1869,07:00,AVG,7.2,,,
4528,0-203-0-11514,T,1869,07:00,MAX,24.0,,,
4532,0-203-0-11514,T,1869,07:00,MIN,-17.8,,,
4536,0-203-0-11514,T,1869,14:00,AVG,12.3,,,
4540,0-203-0-11514,T,1869,14:00,MAX,32.4,,,
4544,0-203-0-11514,T,1869,14:00,MIN,-13.7,,,
4548,0-203-0-11514,T,1869,21:00,AVG,9.1,,,
4552,0-203-0-11514,T,1869,21:00,MAX,27.0,,,
4556,0-203-0-11514,T,1869,21:00,MIN,-15.3,,,
4560,0-203-0-11514,T,1870,AVG,AVG,7.8,,,
4564,0-203-0-11514,T,1870,AVG,MAX,27.8,,,
4568,0-203-0-11514,T,1870,AVG,MIN,-17.6,,,
4572,0-203-0-11514,T,1870,07:00,AVG,5.8,,,
4576,0-203-0-11514,T,1870,07:00,MAX,22.9,,,
4580,0-203-0-11514,T,1870,07:00,MIN,-22.2,,,
4584,0-203-0-11514,T,1870,14:00,AVG,10.4,,,
4588,0-203-0-11514,T,1870,14:00,MAX,34.9,,,
4592,0-203-0-11514,T,1870,14:00,MIN,-20.2,,,
4596,0-203-0-11514,T,1870,21:00,AVG,7.5,,,
4600,0-203-0-11514,T,1870,21:00,MAX,26.8,,,
4604,0-203-0-11514,T,1870,21:00,MIN,-18.1,*,,
4608,0-203-0-11514,T,1871,AVG,AVG,7.2,,,
4612,0-203-0-11514,T,1871,AVG,MAX,25.0,,,
4616,0-203-0-11514,T,1871,AVG,MIN,-18.8,,,
4620,0-203-0-11514,T,1871,07:00,AVG,5.0,,,
4624,0-203-0-11514,T,1871,07:00,MAX,22.2,,,
4628,0-203-0-11514,T,1871,07:00,MIN,-24.1,,,
4632,0-203-0-11514,T,1871,14:00,AVG,10.1,,,
4636,0-203-0-11514,T,1871,14:00,MAX,29.9,,,
4640,0-203-0-11514,T,1871,14:00,MIN,-16.0,,,
4644,0-203-0-11514,T,1871,21:00,AVG,6.9,,,
4648,0-203-0-11514,T,1871,21:00,MAX,24.6,,,
4652,0-203-0-11514,T,1871,21:00,MIN,-19.2,,,
4656,0-203-0-11514,T,1872,AVG,AVG,10.3,,,
4660,0-203-0-11514,T,1872,AVG,MAX,25.6,*,,
4664,0-203-0-11514,T,1872,AVG,MIN,-9.6,,,
4668,0-203-0-11514,T,1872,07:00,AVG,8.2,,,
4672,0-203-0-11514,T,1872,07:00,MAX,22.5,,,
4676,0-203-0-11514,T,1872,07:00,MIN,-11.0,,,
4680,0-203-0-11514,T,1872,14:00,AVG,13.1,,,
4684,0-203-0-11514,T,1872,14:00,MAX,32.1,,,
4688,0-203-0-11514,T,1872,14:00,MIN,-7.4,,,
4692,0-203-0-11514,T,1872,21:00,AVG,10.0,,,
4696,0-203-0-11514,T,1872,21:00,MAX,25.5,,,
4700,0-203-0-11514,T,1872,21:00,MIN,-9.9,,,
4704,0-203-0-11514,T,1873,AVG,AVG,9.8,,,
4708,0-203-0-11514,T,1873,AVG,MAX,27.8,,,
4712,0-203-0-11514,T,1873,AVG,MIN,-9.3,,,
4716,0-203-0-11514,T,1873,07:00,AVG,7.6,,,
4720,0-203-0-11514,T,1873,07:00,MAX,22.5,,,
4724,0-203-0-11514,T,1873,07:00,MIN,-12.0,,,
4728,0-203-0-11514,T,1873,14:00,AVG,12.7,,,
4732,0-203-0-11514,T,1873,14:00,MAX,34.5,,,
4736,0-203-0-11514,T,1873,14:00,MIN,-7.3,,,
4740,0-203-0-11514,T,1873,21:00,AVG,9.4,,,
4744,0-203-0-11514,T,1873,21:00,MAX,27.2,*,,
4748,0-203-0-11514,T,1873,21:00,MIN,-9.0,,,
4752,0-203-0-11514,T,1874,AVG,AVG,9.2,,,
4756,0-203-0-11514,T,1874,AVG,MAX,25.7,,,
4760,0-203-0-11514,T,1874,AVG,MIN,-7.6,,,
4764,0-203-0-11514,T,1874,07:00,AVG,6.8,,,
4768,0-203-0-11514,T,1874,07:00,MAX,21.8,,,
4772,0-203-0-11514,T,1874,07:00,MIN,-11.0,,,
4776,0-203-0-11514,T,1874,14:00,AVG,12.2,,,
4780,0-203-0-11514,T,1874,14:00,MAX,32.6,,,
4784,0-203-0-11514,T,1874,14:00,MIN,-7.5,,,
4788,0-203-0-11514,T,1874,21:00,AVG,8.9,,,
4792,0-203-0-11514,T,1874,21:00,MAX,25.6,,,
4796,0-203-0-11514,T,1874,21:00,MIN,-8.5,,,
4800,0-203-0-11514,T,1875,AVG,AVG,8.4,,,
4804,0-203-0-11514,T,1875,AVG,MAX,27.2,*,,
4808,0-203-0-11514,T,1875,AVG,MIN,-18.9,,,
4812,0-203-0-11514,T,1875,07:00,AVG,6.1,,,
4816,0-203-0-11514,T,1875,07:00,MAX,23.5,,,
4820,0-203-0-11514,T,1875,07:00,MIN,-21.0,,,
4824,0-203-0-11514,T,1875,14:00,AVG,11.2,,,
4828,0-203-0-11514,T,1875,14:00,MAX,33.7,,,
4832,0-203-0-11514,T,1875,14:00,MIN,-16.1,,,
4836,0-203-0-11514,T,1875,21:00,AVG,8.2,,,
4840,0-203-0-11514,T,1875,21:00,MAX,27.2,,,
4844,0-203-0-11514,T,1875,21:00,MIN,-19.2,,,
4848,0-203-0-11514,T,1876,AVG,AVG,9.1,,,
4852,0-203-0-11514,T,1876,AVG,MAX,24.7,,,
4856,0-203-0-11514,T,1876,AVG,MIN,-16.9,,,
4860,0-203-0-11514,T,1876,07:00,AVG,6.9,,,
4864,0-203-0-11514,T,1876,07:00,MAX,22.1,,,
4868,0-203-0-11514,T,1876,07:00,MIN,-19.8,,,
4872,0-203-0-11514,T,1876,14:00,AVG,11.8,,,
4876,0-203-0-11514,T,1876,14:00,MAX,30.8,*,,
4880,0-203-0-11514,T,1876,14:00,MIN,-13.9,,,
4884,0-203-0-11514,T,1876,21:00,AVG,8.8,,,
4888,0-203-0-11514,T,1876,21:00,MAX,25.2,,,
4892,0-203-0-11514,T,1876,21:00,MIN,-17.0,,,
4896,0-203-0-11514,T,1877,AVG,AVG,9.4,,,
4900,0-203-0-11514,T,1877,AVG,MAX,27.3,,,
4904,0-203-0-11514,T,1877,AVG,MIN,-8.0,,,
4908,0-203-0-11514,T,1877,07:00,AVG,7.1,,,
4912,0-203-0-11514,T,1877,07:00,MAX,22.7,,,
4916,0-203-0-11514,T,1877,07:00,MIN,-11.6,,,
4920,0-203-0-11514,T,1877,14:00,AVG,12.1,,,
4924,0-203-0-11514,T,1877,14:00,MAX,31.9,*,,
4928,0-203-0-11514,T,1877,14:00,MIN,-7.2,,,
4932,0-203-0-11514,T,1877,21:00,AVG,9.1,,,
4936,0-203-0-11514,T,1877,21:00,MAX,28.2,,,
4940,0-203-0-11514,T,1877,21:00,MIN,-8.2,,,
4944,0-203-0-11514,T,1878,AVG,AVG,9.7,,,
4948,0-203-0-11514,T,1878,AVG,MAX,25.4,,,
4952,0-203-0-11514,T,1878,AVG,MIN,-7.4,,,
4956,0-203-0-11514,T,1878,07:00,AVG,7.6,,,
4960,0-203-0-11514,T,1878,07:00,MAX,20.4,,,
4964,0-203-0-11514,T,1878,07:00,MIN,-11.9,,,
4968,0-203-0-11514,T,1878,14:00,AVG,12.2,,,
4972,0-203-0-11514,T,1878,14:00,MAX,30.2,,,
4976,0-203-0-11514,T,1878,14:00,MIN,-6.1,,,
4980,0-203-0-11514,T,1878,21:00,AVG,9.4,,,
4984,0-203-0-11514,T,1878,21:00,MAX,27.4,,,
4988,0-203-0-11514,T,1878,21:00,MIN,-8.1,,,
4992,0-203-0-11514,T,1879,AVG,AVG,7.9,,,
4996,0-203-0-11514,T,1879,AVG,MAX,24.4,*,,
5000,0-203-0-11514,T,1879,AVG,MIN,-17.8,,,
5004,0-203-0-11514,T,1879,07:00,AVG,5.9,,,
5008,0-203-0-11514,T,1879,07:00,MAX,21.5,,,
5012,0-203-0-11514,T,1879,07:00,MIN,-20.4,,,
5016,0-203-0-11514,T,1879,14:00,AVG,10.5,,,
5020,0-203-0-11514,T,1879,14:00,MAX,29.5,,,
5024,0-203-0-11514,T,1879,14:00,MIN,-15.5,,,
5028,0-203-0-11514,T,1879,21:00,AVG,7.6,,,
5032,0-203-0-11514,T,1879,21:00,MAX,24.5,,,
5036,0-203-0-11514,T,1879,21:00,MIN,-17.8,,,
5040,0-203-0-11514,T,1880,AVG,AVG,9.4,,,
5044,0-203-0-11514,T,1880,AVG,MAX,24.5,,,
5048,0-203-0-11514,T,1880,AVG,MIN,-9.4,,,
5052,0-203-0-11514,T,1880,07:00,AVG,7.2,,,
5056,0-203-0-11514,T,1880,07:00,MAX,21.2,,,
5060,0-203-0-11514,T,1880,07:00,MIN,-13.1,,,
5064,0-203-0-11514,T,1880,14:00,AVG,12.2,,,
5068,0-203-0-11514,T,1880,14:00,MAX,30.1,,,
5072,0-203-0-11514,T,1880,14:00,MIN,-7.0,*,,
5076,0-203-0-11514,T,1880,21:00,AVG,9.1,,,
5080,0-203-0-11514,T,1880,21:00,MAX,23.5,,,
5084,0-203-0-11514,T,1880,21:00,MIN,-10.7,,,
5088,0-203-0-11514,T,1881,AVG,AVG,8.2,,,
5092,0-203-0-11514,T,1881,AVG,MAX,27.8,,,
5096,0-203-0-11514,T,1881,AVG,MIN,-15.6,,,
5100,0-203-0-11514,T,1881,07:00,AVG,6.1,,,
5104,0-203-0-11514,T,1881,07:00,MAX,23.3,,,
5108,0-203-0-11514,T,1881,07:00,MIN,-18.5,,,
5112,0-203-0-11514,T,1881,14:00,AVG,10.8,,,
5116,0-203-0-11514,T,1881,14:00,MAX,33.3,,,
5120,0-203-0-11514,T,1881,14:00,MIN,-13.2,,,
5124,0-203-0-11514,T,1881,21:00,AVG,7.9,,,
5128,0-203-0-11514,T,1881,21:00,MAX,27.3,,,
5132,0-203-0-11514,T,1881,21:00,MIN,-15.3,,,
5136,0-203-0-11514,T,1882,AVG,AVG,9.6,,,
5140,0-203-0-11514,T,1882,AVG,MAX,24.7,,,
5144,0-203-0-11514,T,1882,AVG,MIN,-7.7,,,
5148,0-203-0-11514,T,1882,07:00,AVG,7.4,,,
5152,0-203-0-11514,T,1882,07:00,MAX,21.1,,,
5156,0-203-0-11514,T,1882,07:00,MIN,-10.0,,,
5160,0-203-0-11514,T,1882,14:00,AVG,12.2,,,
5164,0-203-0-11514,T,1882,14:00,MAX,29.6,,,
5168,0-203-0-11514,T,1882,14:00,MIN,-5.5,,,
5172,0-203-0-11514,T,1882,21:00,AVG,9.3,,,
5176,0-203-0-11514,T,1882,21:00,MAX,25.4,,,
